"","Var1","Var2","Var3","value","L1"
"1389",3,"Male",26,0.99999999313857,"Foreign"
"1390",4,"Male",26,0.99999999313857,"Foreign"
"1391",5,"Male",26,0.99999999313857,"Foreign"
"1392",6,"Male",26,0.99999999313857,"Foreign"
"1393",1,"Female",27,0.999999996875058,"Foreign"
"1394",2,"Female",27,0.999999996875058,"Foreign"
"1395",3,"Female",27,0.999999996875058,"Foreign"
"1396",4,"Female",27,0.999999996875058,"Foreign"
"1397",5,"Female",27,0.999999996875058,"Foreign"
"1398",6,"Female",27,0.999999996875058,"Foreign"
"1399",1,"Male",27,0.999999996875058,"Foreign"
"1400",2,"Male",27,0.999999996875058,"Foreign"
"1401",3,"Male",27,0.999999996875058,"Foreign"
"1402",4,"Male",27,0.999999996875058,"Foreign"
"1403",5,"Male",27,0.999999996875058,"Foreign"
"1404",6,"Male",27,0.999999996875058,"Foreign"
"1405",1,"Female",28,0.999999998576789,"Foreign"
"1406",2,"Female",28,0.999999998576789,"Foreign"
"1407",3,"Female",28,0.999999998576789,"Foreign"
"1408",4,"Female",28,0.999999998576789,"Foreign"
"1409",5,"Female",28,0.999999998576789,"Foreign"
"1410",6,"Female",28,0.999999998576789,"Foreign"
"1411",1,"Male",28,0.999999998576789,"Foreign"
"1412",2,"Male",28,0.999999998576789,"Foreign"
"1413",3,"Male",28,0.999999998576789,"Foreign"
"1414",4,"Male",28,0.999999998576789,"Foreign"
"1415",5,"Male",28,0.999999998576789,"Foreign"
"1416",6,"Male",28,0.999999998576789,"Foreign"
"1417",1,"Female",29,0.999999999351818,"Foreign"
"1418",2,"Female",29,0.999999999351818,"Foreign"
"1419",3,"Female",29,0.999999999351818,"Foreign"
"1420",4,"Female",29,0.999999999351818,"Foreign"
"1421",5,"Female",29,0.999999999351818,"Foreign"
"1422",6,"Female",29,0.999999999351818,"Foreign"
"1423",1,"Male",29,0.999999999351818,"Foreign"
"1424",2,"Male",29,0.999999999351818,"Foreign"
"1425",3,"Male",29,0.999999999351818,"Foreign"
"1426",4,"Male",29,0.999999999351818,"Foreign"
"1427",5,"Male",29,0.999999999351818,"Foreign"
"1428",6,"Male",29,0.999999999351818,"Foreign"
"1429",1,"Female",30,0.999999999704795,"Foreign"
"1430",2,"Female",30,0.999999999704795,"Foreign"
"1431",3,"Female",30,0.999999999704795,"Foreign"
"1432",4,"Female",30,0.999999999704795,"Foreign"
"1433",5,"Female",30,0.999999999704795,"Foreign"
"1434",6,"Female",30,0.999999999704795,"Foreign"
"1435",1,"Male",30,0.999999999704795,"Foreign"
"1436",2,"Male",30,0.999999999704795,"Foreign"
"1437",3,"Male",30,0.999999999704795,"Foreign"
"1438",4,"Male",30,0.999999999704795,"Foreign"
"1439",5,"Male",30,0.999999999704795,"Foreign"
"1440",6,"Male",30,0.999999999704795,"Foreign"
